runtime_s,n_tracks,link_precision,link_recall,link_f1,link_tp,link_fp,link_fn,mean_coverage,median_coverage,mean_fragments_per_gt_x,max_fragments_per_gt,assigned_tracks,unassigned_tracks,median_position_error_px,mean_position_error_px,labelable_tracks,assignment_accuracy,assignment_weighted_accuracy,truth_label_purity,truth_label_median_error_px,n_assignment_rows,n_assignment_cols,n_assigned_pairs,n_unassigned_rows,duplicate_gt_assignments,high_cost_assignments,invalid_cost_assignments,assignment_mean_cost,assignment_median_cost,stage,peak_config,peak_family,peak_distance_weight,peak_intensity_weight,peak_sigma_weight,traj_config,traj_family,traj_position_weight,traj_length_weight,traj_start_frame_weight,seed,nposframe,poisson_noise,difficulty,candidate_tracks,total_peaks,mean_peaks_per_frame,median_peaks_per_frame,peak_objective,traj_objective,mota,motp,idf1,recall,precision,num_switches,motp_manual,mean_fragments_per_gt_y
0.0256854000035673,30,1.0,0.6813725490196079,0.8104956268221575,278,0,130,0.7380952380952381,0.7714285714285715,1.0,1.0,12,18,45.348615562587504,44.02612904975044,30,0.0666666666666666,0.1370786516853932,0.9583613916947252,1.1969924684073638,30,12,12,18,0,0,0,0.9166666623204948,0.800000011920929,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,length_only,ablation,0.0,1.0,0.0,3,3,80,"npos=3, noise=80",30,492,14.057142857142855,14.0,0.5803334206876972,0.2968449787619703,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.0203747001942247,30,1.0,0.4509803921568627,0.6216216216216216,184,0,224,0.5071428571428571,0.3285714285714285,1.0,1.0,12,18,46.68706605433353,47.19952577032072,30,0.0333333333333333,0.0741573033707865,0.9583613916947252,1.1969924684073638,30,12,12,18,0,0,0,0.050000000745058,0.0,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,start_only,ablation,0.0,0.0,1.0,3,3,80,"npos=3, noise=80",30,492,14.057142857142855,14.0,0.418720120602143,0.20691126921464,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.1381316999904811,30,1.0,0.6617647058823529,0.7964601769911505,270,0,138,0.7214285714285715,0.7714285714285715,1.0,1.0,12,18,0.857535324623863,1.3261639917652592,30,0.4,0.6808988764044944,0.9583613916947252,1.1969924684073638,30,12,12,18,0,0,0,0.2550106824686129,0.2633700221776962,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_90_10,position_length,0.9,0.1,0.0,3,3,80,"npos=3, noise=80",30,492,14.057142857142855,14.0,0.6775063053460527,0.5616596116422109,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.252472799969837,30,1.0,0.6813725490196079,0.8104956268221575,278,0,130,0.7380952380952381,0.7714285714285715,1.0,1.0,12,18,0.8710782170586473,1.386108870957474,30,0.4,0.6966292134831461,0.9583613916947252,1.1969924684073638,30,12,12,18,0,0,0,0.3686857757469018,0.3825340867042541,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_75_25,position_length,0.75,0.25,0.0,3,3,80,"npos=3, noise=80",30,492,14.057142857142855,14.0,0.6909994616433902,0.5700659525447418,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.2133708000183105,30,1.0,0.6813725490196079,0.8104956268221575,278,0,130,0.7380952380952381,0.7714285714285715,1.0,1.0,12,18,0.8710782170586473,1.386108870957474,30,0.4,0.6966292134831461,0.9583613916947252,1.1969924684073638,30,12,12,18,0,0,0,0.478281956166029,0.4660272449254989,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_60_40,position_length,0.6,0.4,0.0,3,3,80,"npos=3, noise=80",30,492,14.057142857142855,14.0,0.6909994616433902,0.5700659525447418,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.2627650999929756,30,1.0,0.5147058823529411,0.6796116504854368,210,0,198,0.5571428571428572,0.5714285714285714,1.0,1.0,12,18,0.7762021184720453,1.1548026230115138,30,0.4,0.5258426966292135,0.9583613916947252,1.1969924684073638,30,12,12,18,0,0,0,0.1491337514792879,0.146978847682476,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_90_10,position_start,0.9,0.0,0.1,3,3,80,"npos=3, noise=80",30,492,14.057142857142855,14.0,0.5550571860785445,0.4830972899686764,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.1970025999471545,30,1.0,0.5147058823529411,0.6796116504854368,210,0,198,0.5571428571428572,0.5714285714285714,1.0,1.0,12,18,0.7762021184720453,1.1548026230115138,30,0.4,0.5258426966292135,0.9583613916947252,1.1969924684073638,30,12,12,18,0,0,0,0.1492781319345037,0.1224823743104934,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_75_25,position_start,0.75,0.0,0.25,3,3,80,"npos=3, noise=80",30,492,14.057142857142855,14.0,0.5550571860785445,0.4830972899686764,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.1721233001444488,30,1.0,0.5147058823529411,0.6796116504854368,210,0,198,0.5571428571428572,0.5714285714285714,1.0,1.0,12,18,0.7762021184720453,1.1548026230115138,30,0.4,0.5258426966292135,0.9583613916947252,1.1969924684073638,30,12,12,18,0,0,0,0.1494225077331066,0.0979859046638012,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_60_40,position_start,0.6,0.0,0.4,3,3,80,"npos=3, noise=80",30,492,14.057142857142855,14.0,0.5550571860785445,0.4830972899686764,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.1564566001761704,30,1.0,0.5931372549019608,0.7446153846153846,242,0,166,0.6476190476190476,0.7714285714285715,1.0,1.0,12,18,0.7991462108342637,1.2829616042226462,30,0.4,0.6112359550561798,0.9583613916947252,1.1969924684073638,30,12,12,18,0,0,0,0.2837480744346976,0.3355904668569565,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_80_10_10,all_terms,0.8,0.1,0.1,3,3,80,"npos=3, noise=80",30,492,14.057142857142855,14.0,0.6229010491802527,0.5264939704490267,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.1852871999144554,30,1.0,0.6397058823529411,0.780269058295964,261,0,147,0.6976190476190475,0.7714285714285715,1.0,1.0,12,18,0.8460001660961726,1.311430405324115,30,0.4,0.6584269662921348,0.9583613916947252,1.1969924684073638,30,12,12,18,0,0,0,0.3856785570581754,0.3867666572332382,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_70_20_10,all_terms,0.7,0.2,0.1,3,3,80,"npos=3, noise=80",30,492,14.057142857142855,14.0,0.6601308353737034,0.5504224579941313,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.1285296999849379,30,1.0,0.5955882352941176,0.7465437788018433,243,0,165,0.6523809523809524,0.7714285714285715,1.0,1.0,12,18,0.8082487523369088,1.2931588095929554,30,0.4,0.6157303370786517,0.9583613916947252,1.1969924684073638,30,12,12,18,0,0,0,0.3993894265343745,0.4329428672790527,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_60_20_20,all_terms,0.6,0.2,0.2,3,3,80,"npos=3, noise=80",30,492,14.057142857142855,14.0,0.6256957452366941,0.5284794352681269,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.1138303999323397,30,1.0,0.5955882352941176,0.7465437788018433,243,0,165,0.6523809523809524,0.7714285714285715,1.0,1.0,12,18,0.8082487523369088,1.2931588095929554,30,0.4,0.6157303370786517,0.9583613916947252,1.1969924684073638,30,12,12,18,0,0,0,0.5515126367099583,0.5823795795440674,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,80,"npos=3, noise=80",30,492,14.057142857142855,14.0,0.6256957452366941,0.5284794352681269,0.30800000000000005,1.6364018331960763,0.3370110330992979,0.328,0.9959514170040485,14.0,1.292252335793773,6.6
0.0975472000427544,24,1.0,0.6102941176470589,0.7579908675799087,249,0,159,0.6547619047619048,0.7571428571428571,1.0,1.0,12,12,0.8652532810058187,1.1025589885521183,23,0.5217391304347826,0.6756756756756757,0.940993265993266,1.4980032240515102,24,12,12,12,0,0,0,0.1697943937033414,0.1348415538668632,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,ablation,1.0,0.0,0.0,0,5,100,"npos=5, noise=100",24,458,13.085714285714284,13.0,0.64079256152801,0.5946889350850042,0.3546666666666667,1.0082885744579624,0.4765625,0.36533333333333334,1.0,8.0,0.9631304154270623,4.0
0.0160215999931097,24,1.0,0.7058823529411765,0.8275862068965517,288,0,120,0.7642857142857142,0.8142857142857143,1.0,1.0,12,12,15.845864704181052,23.216360383017264,23,0.1304347826086956,0.2113022113022113,0.940993265993266,1.4980032240515102,24,12,12,12,0,0,0,0.82500001663963,0.6500000134110451,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,length_only,ablation,0.0,1.0,0.0,0,5,100,"npos=5, noise=100",24,458,13.085714285714284,13.0,0.606559863715036,0.3469452786769128,0.3546666666666667,1.0082885744579624,0.4765625,0.36533333333333334,1.0,8.0,0.9631304154270623,4.0
0.011442800052464,24,1.0,0.5931372549019608,0.7446153846153846,242,0,166,0.638095238095238,0.7428571428571429,1.0,1.0,12,12,13.1411545364056,22.080982350748464,23,0.1739130434782608,0.199017199017199,0.940993265993266,1.4980032240515102,24,12,12,12,0,0,0,0.1333333378036817,0.0,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,start_only,ablation,0.0,0.0,1.0,0,5,100,"npos=5, noise=100",24,458,13.085714285714284,13.0,0.5316840816840817,0.3320521178782048,0.3546666666666667,1.0082885744579624,0.4765625,0.36533333333333334,1.0,8.0,0.9631304154270623,4.0
0.147086399840191,24,1.0,0.7009803921568627,0.824207492795389,286,0,122,0.7619047619047619,0.8142857142857143,1.0,1.0,12,12,0.943381876116514,1.2834652099960884,23,0.5217391304347826,0.7862407862407862,0.940993265993266,1.4980032240515102,24,12,12,12,0,0,0,0.2463931981474161,0.1936339810490608,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_90_10,position_length,0.9,0.1,0.0,0,5,100,"npos=5, noise=100",24,458,13.085714285714284,13.0,0.7169783727745659,0.6462878234836635,0.3546666666666667,1.0082885744579624,0.4765625,0.36533333333333334,1.0,8.0,0.9631304154270623,4.0
0.0869248998351395,24,1.0,0.7009803921568627,0.824207492795389,286,0,122,0.7619047619047619,0.8142857142857143,1.0,1.0,12,12,0.943381876116514,1.2834652099960884,23,0.5217391304347826,0.7862407862407862,0.940993265993266,1.4980032240515102,24,12,12,12,0,0,0,0.3442165615657965,0.2613616585731506,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_75_25,position_length,0.75,0.25,0.0,0,5,100,"npos=5, noise=100",24,458,13.085714285714284,13.0,0.7169783727745659,0.6462878234836635,0.3546666666666667,1.0082885744579624,0.4765625,0.36533333333333334,1.0,8.0,0.9631304154270623,4.0
0.1257493000011891,24,1.0,0.7009803921568627,0.824207492795389,286,0,122,0.7619047619047619,0.8142857142857143,1.0,1.0,12,12,0.943381876116514,1.2834652099960884,23,0.5217391304347826,0.7862407862407862,0.940993265993266,1.4980032240515102,24,12,12,12,0,0,0,0.4420399212588866,0.3303313329815864,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_60_40,position_length,0.6,0.4,0.0,0,5,100,"npos=5, noise=100",24,458,13.085714285714284,13.0,0.7169783727745659,0.6462878234836635,0.3546666666666667,1.0082885744579624,0.4765625,0.36533333333333334,1.0,8.0,0.9631304154270623,4.0
0.1196690001524984,24,1.0,0.5784313725490197,0.732919254658385,236,0,172,0.6238095238095238,0.7428571428571429,1.0,1.0,12,12,0.8264635031767937,1.0704347804976233,23,0.5217391304347826,0.6437346437346437,0.940993265993266,1.4980032240515102,24,12,12,12,0,0,0,0.1864695173377792,0.1347976252436638,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_90_10,position_start,0.9,0.0,0.1,0,5,100,"npos=5, noise=100",24,458,13.085714285714284,13.0,0.6158729667048571,0.5785941164202034,0.3546666666666667,1.0082885744579624,0.4765625,0.36533333333333334,1.0,8.0,0.9631304154270623,4.0
0.0999077998567372,24,1.0,0.6053921568627451,0.7541984732824427,247,0,161,0.6642857142857143,0.8,1.0,1.0,12,12,0.8523278671807223,1.215903632989693,23,0.5217391304347826,0.6855036855036855,0.940993265993266,1.4980032240515102,24,12,12,12,0,0,0,0.1892127385362982,0.1123313605785369,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_75_25,position_start,0.75,0.0,0.25,0,5,100,"npos=5, noise=100",24,458,13.085714285714284,13.0,0.6427999885362751,0.5973398396348945,0.3546666666666667,1.0082885744579624,0.4765625,0.36533333333333334,1.0,8.0,0.9631304154270623,4.0
0.1605676999315619,24,1.0,0.5931372549019608,0.7446153846153846,242,0,166,0.638095238095238,0.7428571428571429,1.0,1.0,12,12,0.8299672776352014,1.272254692641494,23,0.5217391304347826,0.6584766584766585,0.940993265993266,1.4980032240515102,24,12,12,12,0,0,0,0.1845683070520559,0.0898650921881198,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_60_40,position_start,0.6,0.0,0.4,0,5,100,"npos=5, noise=100",24,458,13.085714285714284,13.0,0.6274906233118686,0.5860474175256783,0.3546666666666667,1.0082885744579624,0.4765625,0.36533333333333334,1.0,8.0,0.9631304154270623,4.0
0.1111719999462366,24,1.0,0.6151960784313726,0.7617602427921093,251,0,157,0.6785714285714285,0.8,1.0,1.0,12,12,0.8652532810058187,1.2269321728661473,23,0.5217391304347826,0.7002457002457002,0.940993265993266,1.4980032240515102,24,12,12,12,0,0,0,0.2859865967184305,0.2288122624158859,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_80_10_10,all_terms,0.8,0.1,0.1,0,5,100,"npos=5, noise=100",24,458,13.085714285714284,13.0,0.6523151337719949,0.6039662686509029,0.3546666666666667,1.0082885744579624,0.4765625,0.36533333333333334,1.0,8.0,0.9631304154270623,4.0
0.1439597001299262,24,1.0,0.678921568627451,0.8087591240875912,277,0,131,0.7428571428571429,0.8142857142857143,1.0,1.0,12,12,0.9340423899821632,1.257605010656301,23,0.5217391304347826,0.7665847665847666,0.940993265993266,1.4980032240515102,24,12,12,12,0,0,0,0.3646640876928965,0.2958357110619545,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_70_20_10,all_terms,0.7,0.2,0.1,0,5,100,"npos=5, noise=100",24,458,13.085714285714284,13.0,0.7015789037833632,0.6363793829233373,0.3546666666666667,1.0082885744579624,0.4765625,0.36533333333333334,1.0,8.0,0.9631304154270623,4.0
0.1358403998892754,24,1.0,0.6053921568627451,0.7541984732824427,247,0,161,0.6642857142857143,0.8,1.0,1.0,12,12,0.8523278671807223,1.215903632989693,23,0.5217391304347826,0.6855036855036855,0.940993265993266,1.4980032240515102,24,12,12,12,0,0,0,0.3863701882461707,0.2778591886162758,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_60_20_20,all_terms,0.6,0.2,0.2,0,5,100,"npos=5, noise=100",24,458,13.085714285714284,13.0,0.6427999885362751,0.5973398396348945,0.3546666666666667,1.0082885744579624,0.4765625,0.36533333333333334,1.0,8.0,0.9631304154270623,4.0
0.1241715000942349,24,1.0,0.6151960784313726,0.7617602427921093,251,0,157,0.6761904761904761,0.8,1.0,1.0,12,12,0.8590657225846501,1.3899232010280738,23,0.4782608695652174,0.6683046683046683,0.940993265993266,1.4980032240515102,24,12,12,12,0,0,0,0.5018281983211637,0.3495006859302521,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,5,100,"npos=5, noise=100",24,458,13.085714285714284,13.0,0.6469519442296815,0.5783516110797234,0.3546666666666667,1.0082885744579624,0.4765625,0.36533333333333334,1.0,8.0,0.9631304154270623,4.0
0.1937344998586923,26,1.0,0.5735294117647058,0.7289719626168224,234,0,174,0.6142857142857142,0.6428571428571428,1.0,1.0,12,14,1.2094413379375215,1.4063271398505912,26,0.4615384615384615,0.6386138613861386,0.933393999212077,1.469812511915194,26,12,12,14,0,0,0,0.1839840039610862,0.1792604774236679,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,ablation,1.0,0.0,0.0,1,5,100,"npos=5, noise=100",26,475,13.571428571428571,13.0,0.6093140840704948,0.5514918139138552,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.0140601999592036,26,1.0,0.6274509803921569,0.7710843373493976,256,0,152,0.6666666666666666,0.6571428571428571,1.0,1.0,12,14,42.6584729708174,40.20958504952103,26,0.0769230769230769,0.1089108910891089,0.933393999212077,1.469812511915194,26,12,12,14,0,0,0,1.166666659216086,1.199999988079071,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,length_only,ablation,0.0,1.0,0.0,1,5,100,"npos=5, noise=100",26,475,13.571428571428571,13.0,0.5385454690047318,0.2788804876780542,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.0176853998564183,26,1.0,0.5367647058823529,0.6985645933014354,219,0,189,0.569047619047619,0.5714285714285714,1.0,1.0,12,14,42.227596253986974,36.69293025677809,26,0.0384615384615384,0.0717821782178217,0.933393999212077,1.469812511915194,26,12,12,14,0,0,0,0.2000000054637591,0.0,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,start_only,ablation,0.0,0.0,1.0,1,5,100,"npos=5, noise=100",26,475,13.571428571428571,13.0,0.4723115281452956,0.2299478405041198,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.1166320000775158,26,1.0,0.6200980392156863,0.7655068078668684,253,0,155,0.6571428571428571,0.6571428571428571,1.0,1.0,12,14,1.2098681281183432,1.4436005725798993,26,0.4615384615384615,0.6831683168316832,0.933393999212077,1.469812511915194,26,12,12,14,0,0,0,0.2908346690237522,0.2931557446718216,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_90_10,position_length,0.9,0.1,0.0,1,5,100,"npos=5, noise=100",26,475,13.571428571428571,13.0,0.6449773602634572,0.5742231111109649,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.1772863999940455,26,1.0,0.6200980392156863,0.7655068078668684,253,0,155,0.6571428571428571,0.6571428571428571,1.0,1.0,12,14,1.2098681281183432,1.4436005725798993,26,0.4615384615384615,0.6831683168316832,0.933393999212077,1.469812511915194,26,12,12,14,0,0,0,0.4423622364799182,0.4442964643239975,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_75_25,position_length,0.75,0.25,0.0,1,5,100,"npos=5, noise=100",26,475,13.571428571428571,13.0,0.6449773602634572,0.5742231111109649,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.2532599000260234,26,1.0,0.6200980392156863,0.7655068078668684,253,0,155,0.6571428571428571,0.6571428571428571,1.0,1.0,12,14,1.2098681281183432,1.4436005725798993,26,0.4615384615384615,0.6831683168316832,0.933393999212077,1.469812511915194,26,12,12,14,0,0,0,0.5938897778590521,0.5954371690750122,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_60_40,position_length,0.6,0.4,0.0,1,5,100,"npos=5, noise=100",26,475,13.571428571428571,13.0,0.6449773602634572,0.5742231111109649,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.1673977000173181,26,1.0,0.5367647058823529,0.6985645933014354,219,0,189,0.5690476190476191,0.5714285714285714,1.0,1.0,12,14,1.1917174248459252,1.428656823738918,26,0.4615384615384615,0.5915841584158416,0.933393999212077,1.469812511915194,26,12,12,14,0,0,0,0.1975568793714046,0.2014114782214164,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_90_10,position_start,0.9,0.0,0.1,1,5,100,"npos=5, noise=100",26,475,13.571428571428571,13.0,0.5758128848318265,0.529129104784394,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.1680546000134199,26,1.0,0.5367647058823529,0.6985645933014354,219,0,189,0.5690476190476191,0.5714285714285714,1.0,1.0,12,14,1.1917174248459252,1.428656823738918,26,0.4615384615384615,0.5915841584158416,0.933393999212077,1.469812511915194,26,12,12,14,0,0,0,0.1979640685021877,0.1755460426211357,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_75_25,position_start,0.75,0.0,0.25,1,5,100,"npos=5, noise=100",26,475,13.571428571428571,13.0,0.5758128848318265,0.529129104784394,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.0841035000048577,26,1.0,0.5367647058823529,0.6985645933014354,219,0,189,0.5690476190476191,0.5714285714285714,1.0,1.0,12,14,1.1917174248459252,1.428656823738918,26,0.4615384615384615,0.5915841584158416,0.933393999212077,1.469812511915194,26,12,12,14,0,0,0,0.1983712601164976,0.1404368430376052,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_start_60_40,position_start,0.6,0.0,0.4,1,5,100,"npos=5, noise=100",26,475,13.571428571428571,13.0,0.5758128848318265,0.529129104784394,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.0960065999533981,26,1.0,0.6151960784313726,0.7617602427921093,251,0,157,0.65,0.6571428571428571,1.0,1.0,12,14,1.209898450667417,1.4355557518281712,26,0.4615384615384615,0.6757425742574258,0.933393999212077,1.469812511915194,26,12,12,14,0,0,0,0.3207690641283989,0.3305875957012176,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_80_10_10,all_terms,0.8,0.1,0.1,1,5,100,"npos=5, noise=100",26,475,13.571428571428571,13.0,0.6402043883446658,0.5709030767381629,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.1770738000050187,26,1.0,0.6151960784313726,0.7617602427921093,251,0,157,0.65,0.6571428571428571,1.0,1.0,12,14,1.209898450667417,1.4355557518281712,26,0.4615384615384615,0.6757425742574258,0.933393999212077,1.469812511915194,26,12,12,14,0,0,0,0.4243187581499417,0.4580141454935074,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_70_20_10,all_terms,0.7,0.2,0.1,1,5,100,"npos=5, noise=100",26,475,13.571428571428571,13.0,0.6402043883446658,0.5709030767381629,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.1364799998700618,26,1.0,0.6151960784313726,0.7617602427921093,251,0,157,0.65,0.6571428571428571,1.0,1.0,12,14,1.209898450667417,1.4355557518281712,26,0.4615384615384615,0.6757425742574258,0.933393999212077,1.469812511915194,26,12,12,14,0,0,0,0.4520351390043894,0.4354407042264938,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_meta_60_20_20,all_terms,0.6,0.2,0.2,1,5,100,"npos=5, noise=100",26,475,13.571428571428571,13.0,0.6402043883446658,0.5709030767381629,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.2054924999829381,26,1.0,0.6151960784313726,0.7617602427921093,251,0,157,0.65,0.6571428571428571,1.0,1.0,12,14,1.209898450667417,1.4355557518281712,26,0.4615384615384615,0.6757425742574258,0.933393999212077,1.469812511915194,26,12,12,14,0,0,0,0.6270565638939539,0.614145427942276,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,equal_all,all_terms,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,5,100,"npos=5, noise=100",26,475,13.571428571428571,13.0,0.6402043883446658,0.5709030767381629,0.3773333333333333,1.0997558422057867,0.4985563041385948,0.38533333333333336,1.0,6.0,0.9505609715980109,3.6
0.224526299862191,21,1.0,0.6029411764705882,0.7522935779816513,246,0,162,0.6380952380952382,0.7428571428571429,1.0,1.0,12,9,0.7906177223998634,1.058645677245498,21,0.5714285714285714,0.67,0.9964726631393296,0.76303584750089,21,12,12,9,0,0,0,0.1285058117161194,0.1069254167377948,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,position_only,ablation,1.0,0.0,0.0,2,5,100,"npos=5, noise=100",21,447,12.771428571428572,13.0,0.6332057820556357,0.6103396679772826,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.0194936001207679,21,1.0,0.7598039215686274,0.8635097493036211,310,0,98,0.7952380952380952,0.8428571428571429,1.0,1.0,12,9,48.08867943439218,48.17937666454433,21,0.0476190476190476,0.0325,0.9964726631393296,0.76303584750089,21,12,12,9,0,0,0,0.7166666804502407,0.550000011920929,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,length_only,ablation,0.0,1.0,0.0,2,5,100,"npos=5, noise=100",21,447,12.771428571428572,13.0,0.6054393984613343,0.2793983784321528,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.0095655999612063,21,1.0,0.6985294117647058,0.8225108225108225,285,0,123,0.7333333333333334,0.8428571428571429,1.0,1.0,12,9,49.72777763896905,50.96839536678368,21,0.0,0.0,0.9964726631393296,0.76303584750089,21,12,12,9,0,0,0,0.0833333345750967,0.0,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,start_only,ablation,0.0,0.0,1.0,2,5,100,"npos=5, noise=100",21,447,12.771428571428572,13.0,0.5645887445887445,0.2378354978354978,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
0.1051073998678475,21,1.0,0.75,0.8571428571428571,306,0,102,0.7857142857142857,0.8428571428571429,1.0,1.0,12,9,0.7798387140591982,1.0130351189786393,21,0.5714285714285714,0.825,0.9964726631393296,0.76303584750089,21,12,12,9,0,0,0,0.1933144566913446,0.1830527707934379,traj2traj,dist_int_60_40,distance_intensity,0.6,0.4,0.0,pos_len_90_10,position_length,0.9,0.1,0.0,2,5,100,"npos=5, noise=100",21,447,12.771428571428572,13.0,0.745825604822278,0.6848214285714285,0.41333333333333333,1.3056814255589713,0.5088536812674743,0.43066666666666664,1.0,13.0,1.1197473781799803,5.6
